id,journey_id,lat,lng,created_at,updated_at
9681,433,51.405674,-0.162319,02/03/2020 13:11,02/03/2020 13:11
9683,433,51.405674,-0.162319,02/03/2020 13:12,02/03/2020 13:12
9685,433,51.405674,-0.162319,02/03/2020 13:12,02/03/2020 13:12
9687,433,51.405674,-0.162319,02/03/2020 13:13,02/03/2020 13:13
9689,433,51.405674,-0.162319,02/03/2020 13:13,02/03/2020 13:13
9691,433,51.378822,-0.101095,02/03/2020 13:14,02/03/2020 13:14
9693,433,51.378822,-0.101095,02/03/2020 13:14,02/03/2020 13:14
9695,433,51.378822,-0.101095,02/03/2020 13:15,02/03/2020 13:15
9697,433,51.378822,-0.101095,02/03/2020 13:15,02/03/2020 13:15
9699,433,51.378822,-0.101095,02/03/2020 13:16,02/03/2020 13:16
9701,433,51.378822,-0.101095,02/03/2020 13:16,02/03/2020 13:16
9703,433,51.378822,-0.101095,02/03/2020 13:17,02/03/2020 13:17
9705,433,51.378822,-0.101095,02/03/2020 13:17,02/03/2020 13:17
9706,433,51.378822,-0.101095,02/03/2020 13:18,02/03/2020 13:18
9707,433,51.378822,-0.101095,02/03/2020 13:18,02/03/2020 13:18
9708,433,51.378822,-0.101095,02/03/2020 13:19,02/03/2020 13:19
9709,433,51.378822,-0.101095,02/03/2020 13:19,02/03/2020 13:19
9710,433,51.378822,-0.101095,02/03/2020 13:20,02/03/2020 13:20
9711,433,51.378822,-0.101095,02/03/2020 13:20,02/03/2020 13:20
9712,433,51.378822,-0.101095,02/03/2020 13:21,02/03/2020 13:21
9713,433,51.378822,-0.101095,02/03/2020 13:21,02/03/2020 13:21
9714,433,51.378822,-0.101095,02/03/2020 13:22,02/03/2020 13:22
9715,433,51.378822,-0.101095,02/03/2020 13:22,02/03/2020 13:22
9716,433,51.378822,-0.101095,02/03/2020 13:23,02/03/2020 13:23
9717,433,51.378822,-0.101095,02/03/2020 13:24,02/03/2020 13:24
9576,434,51.578469,-0.128116,02/03/2020 12:37,02/03/2020 12:37
9578,434,51.578468,-0.128116,02/03/2020 12:37,02/03/2020 12:37
9586,434,51.578468,-0.128116,02/03/2020 12:41,02/03/2020 12:41
9589,434,51.578468,-0.128116,02/03/2020 12:45,02/03/2020 12:45
9591,434,51.578468,-0.128116,02/03/2020 12:45,02/03/2020 12:45
9596,434,51.578468,-0.128116,02/03/2020 12:47,02/03/2020 12:47
9600,434,51.578468,-0.128116,02/03/2020 12:49,02/03/2020 12:49
9602,434,51.578468,-0.128116,02/03/2020 12:49,02/03/2020 12:49
9604,434,51.578468,-0.128116,02/03/2020 12:50,02/03/2020 12:50
9606,434,51.578468,-0.128116,02/03/2020 12:50,02/03/2020 12:50
9608,434,51.578468,-0.128116,02/03/2020 12:51,02/03/2020 12:51
9610,434,51.578468,-0.128116,02/03/2020 12:51,02/03/2020 12:51
9612,434,51.578468,-0.128116,02/03/2020 12:52,02/03/2020 12:52
9614,434,51.578468,-0.128116,02/03/2020 12:52,02/03/2020 12:52
9616,434,51.578468,-0.128116,02/03/2020 12:53,02/03/2020 12:53
9618,434,51.578468,-0.128116,02/03/2020 12:53,02/03/2020 12:53
9620,434,51.578468,-0.128116,02/03/2020 12:54,02/03/2020 12:54
9622,434,51.578468,-0.128116,02/03/2020 12:54,02/03/2020 12:54
9624,434,51.578468,-0.128116,02/03/2020 12:55,02/03/2020 12:55
9626,434,51.578468,-0.128116,02/03/2020 12:55,02/03/2020 12:55
9628,434,51.578468,-0.128116,02/03/2020 12:56,02/03/2020 12:56
9630,434,51.578468,-0.128116,02/03/2020 12:56,02/03/2020 12:56
9632,434,51.578468,-0.128116,02/03/2020 12:57,02/03/2020 12:57
9634,434,51.578468,-0.128116,02/03/2020 12:57,02/03/2020 12:57
9636,434,51.578468,-0.128116,02/03/2020 12:58,02/03/2020 12:58
9638,434,51.578468,-0.128116,02/03/2020 12:58,02/03/2020 12:58
9640,434,51.578468,-0.128116,02/03/2020 12:59,02/03/2020 12:59
9642,434,51.578468,-0.128116,02/03/2020 12:59,02/03/2020 12:59
9644,434,51.578468,-0.128116,02/03/2020 13:00,02/03/2020 13:00
9646,434,51.578468,-0.128116,02/03/2020 13:00,02/03/2020 13:00
9648,434,51.578468,-0.128116,02/03/2020 13:01,02/03/2020 13:01
9650,434,51.578468,-0.128116,02/03/2020 13:01,02/03/2020 13:01
9652,434,51.578468,-0.128116,02/03/2020 13:02,02/03/2020 13:02
9654,434,51.578468,-0.128116,02/03/2020 13:02,02/03/2020 13:02
9656,434,51.578468,-0.128116,02/03/2020 13:03,02/03/2020 13:03
9658,434,51.578468,-0.128116,02/03/2020 13:03,02/03/2020 13:03
9659,434,51.578468,-0.128116,02/03/2020 13:04,02/03/2020 13:04
9660,434,51.578468,-0.128116,02/03/2020 13:04,02/03/2020 13:04
9661,434,51.578468,-0.128116,02/03/2020 13:05,02/03/2020 13:05
9662,434,51.578468,-0.128116,02/03/2020 13:05,02/03/2020 13:05
9663,434,51.578468,-0.128116,02/03/2020 13:06,02/03/2020 13:06
9665,434,51.578468,-0.128116,02/03/2020 13:06,02/03/2020 13:06
9666,434,51.551823,-0.125821,02/03/2020 13:07,02/03/2020 13:07
9667,434,51.551823,-0.125821,02/03/2020 13:07,02/03/2020 13:07
9668,434,51.551823,-0.125821,02/03/2020 13:08,02/03/2020 13:08
9670,434,51.551823,-0.125821,02/03/2020 13:08,02/03/2020 13:08
9672,434,51.551823,-0.125821,02/03/2020 13:09,02/03/2020 13:09
9674,434,51.551823,-0.125821,02/03/2020 13:09,02/03/2020 13:09
9676,434,51.551823,-0.125821,02/03/2020 13:10,02/03/2020 13:10
9678,434,51.551823,-0.125821,02/03/2020 13:10,02/03/2020 13:10
9680,434,51.551823,-0.125821,02/03/2020 13:11,02/03/2020 13:11
9682,434,51.551823,-0.125821,02/03/2020 13:11,02/03/2020 13:11
9684,434,51.551823,-0.125821,02/03/2020 13:12,02/03/2020 13:12
9686,434,51.551823,-0.125821,02/03/2020 13:12,02/03/2020 13:12
9688,434,51.551823,-0.125821,02/03/2020 13:13,02/03/2020 13:13
9690,434,51.551823,-0.125821,02/03/2020 13:13,02/03/2020 13:13
9692,434,51.551823,-0.125821,02/03/2020 13:14,02/03/2020 13:14
9694,434,51.551823,-0.125821,02/03/2020 13:14,02/03/2020 13:14
9696,434,51.551823,-0.125821,02/03/2020 13:15,02/03/2020 13:15
9698,434,51.551823,-0.125821,02/03/2020 13:15,02/03/2020 13:15
9700,434,51.551823,-0.125821,02/03/2020 13:16,02/03/2020 13:16
9702,434,51.551823,-0.125821,02/03/2020 13:16,02/03/2020 13:16
9704,434,51.551823,-0.125821,02/03/2020 13:17,02/03/2020 13:17
9718,435,51.537983,0.001716,02/03/2020 16:05,02/03/2020 16:05
9719,435,51.537983,0.001716,02/03/2020 16:05,02/03/2020 16:05
9720,435,51.537983,0.001716,02/03/2020 16:06,02/03/2020 16:06
9721,435,51.537983,0.001716,02/03/2020 16:06,02/03/2020 16:06
9722,435,51.537983,0.001716,02/03/2020 16:07,02/03/2020 16:07
9723,435,51.537983,0.001716,02/03/2020 16:07,02/03/2020 16:07
9724,435,51.541904,-0.002,02/03/2020 16:19,02/03/2020 16:19
