date/time,lat,lon,Base
02/03/2020 16:47,51.538639,0.041612,B02512
02/03/2020 16:48,51.538639,0.041612,B02512
02/03/2020 16:48,51.538639,0.041612,B02512
02/03/2020 16:49,51.538639,0.041612,B02512
02/03/2020 16:49,51.538639,0.041612,B02512
02/03/2020 16:50,51.538639,0.041612,B02512
02/03/2020 16:50,51.538639,0.041612,B02512
02/03/2020 16:51,51.538639,0.041612,B02512
02/03/2020 17:01,51.446545,0.003108,B02512
02/03/2020 17:02,51.446545,0.003108,B02512
02/03/2020 17:02,51.446545,0.003108,B02512
02/03/2020 17:03,51.446545,0.003108,B02512
02/03/2020 17:03,51.446545,0.003108,B02512
02/03/2020 17:04,51.446545,0.003108,B02512
02/03/2020 17:04,51.446545,0.003108,B02512
02/03/2020 17:05,51.446545,0.003108,B02512
02/03/2020 17:05,51.446545,0.003108,B02512
02/03/2020 17:06,51.446545,0.003108,B02512
02/03/2020 17:06,51.446545,0.003108,B02512
02/03/2020 17:07,51.446545,0.003108,B02512
02/03/2020 17:07,51.446545,0.003108,B02512
02/03/2020 17:08,51.446545,0.003108,B02512
02/03/2020 17:08,51.446545,0.003108,B02512
02/03/2020 17:09,51.446545,0.003108,B02512
02/03/2020 17:09,51.446545,0.003108,B02512
02/03/2020 17:10,51.446545,0.003108,B02512
02/03/2020 17:10,51.457047,0.008963,B02512
02/03/2020 17:11,51.457047,0.008963,B02512
02/03/2020 17:11,51.457047,0.008963,B02512
02/03/2020 17:12,51.457047,0.008963,B02512
02/03/2020 17:12,51.457047,0.008963,B02512
02/03/2020 17:13,51.457047,0.008963,B02512
02/03/2020 17:13,51.457047,0.008963,B02512
02/03/2020 17:14,51.457047,0.008963,B02512
02/03/2020 17:14,51.457047,0.008963,B02512
02/03/2020 17:15,51.457047,0.008963,B02512
02/03/2020 17:15,51.457047,0.008963,B02512
02/03/2020 17:16,51.457047,0.008963,B02512
02/03/2020 17:16,51.457047,0.008963,B02512
02/03/2020 17:17,51.457047,0.008963,B02512
02/03/2020 17:17,51.457047,0.008963,B02512
02/03/2020 17:18,51.457047,0.008963,B02512
02/03/2020 17:18,51.457047,0.008963,B02512
02/03/2020 17:19,51.457047,0.008963,B02512
02/03/2020 17:19,51.457047,0.008963,B02512
02/03/2020 17:20,51.457047,0.008963,B02512
02/03/2020 17:20,51.457047,0.008963,B02512
02/03/2020 17:21,51.466568,0.008966,B02512
02/03/2020 17:21,51.466568,0.008966,B02512
02/03/2020 17:22,51.466568,0.008966,B02512
02/03/2020 17:22,51.466568,0.008966,B02512
02/03/2020 17:23,51.466568,0.008966,B02512
02/03/2020 17:23,51.466568,0.008966,B02512
02/03/2020 17:24,51.466568,0.008966,B02512
02/03/2020 17:24,51.466568,0.008966,B02512
02/03/2020 17:26,51.466568,0.008966,B02512
02/03/2020 17:27,51.466568,0.008966,B02512
02/03/2020 17:27,51.466568,0.008966,B02512
02/03/2020 17:29,51.466568,0.008966,B02512
02/03/2020 17:29,51.466568,0.008966,B02512
02/03/2020 17:30,51.466568,0.008966,B02512
02/03/2020 17:30,51.466568,0.008966,B02512
02/03/2020 17:31,51.466568,0.008966,B02512
02/03/2020 17:31,51.466503,0.008016,B02512
02/03/2020 17:32,51.466503,0.008016,B02512
02/03/2020 17:33,51.466503,0.008016,B02512
02/03/2020 17:33,51.466503,0.008016,B02512
02/03/2020 17:34,51.466503,0.008016,B02512
02/03/2020 17:34,51.466503,0.008016,B02512
02/03/2020 17:35,51.466503,0.008016,B02512
02/03/2020 17:35,51.466503,0.008016,B02512
02/03/2020 17:36,51.466503,0.008016,B02512
02/03/2020 17:36,51.466503,0.008016,B02512
02/03/2020 17:37,51.466503,0.008016,B02512
02/03/2020 17:37,51.466503,0.008016,B02512
02/03/2020 17:38,51.466503,0.008016,B02512
02/03/2020 17:38,51.466503,0.008016,B02512
02/03/2020 17:39,51.466503,0.008016,B02512
02/03/2020 17:39,51.466503,0.008016,B02512
02/03/2020 17:40,51.466503,0.008016,B02512
02/03/2020 17:40,51.466503,0.008016,B02512
02/03/2020 17:41,51.466503,0.008016,B02512
02/03/2020 17:41,51.466503,0.008016,B02512
02/03/2020 17:42,51.466503,0.008016,B02512
02/03/2020 17:42,51.466503,0.008016,B02512
02/03/2020 17:43,51.466503,0.008016,B02512
02/03/2020 17:43,51.466503,0.008016,B02512
02/03/2020 17:44,51.466503,0.008016,B02512
02/03/2020 17:44,51.466503,0.008016,B02512
02/03/2020 17:45,51.466503,0.008016,B02512
02/03/2020 17:45,51.466503,0.008016,B02512
02/03/2020 17:46,51.466503,0.008016,B02512
02/03/2020 17:47,51.4585,0.003304,B02512
02/03/2020 17:48,51.4585,0.003304,B02512
02/03/2020 17:48,51.4585,0.003304,B02512
02/03/2020 17:49,51.4585,0.003304,B02512
02/03/2020 17:50,51.4585,0.003304,B02512
02/03/2020 17:50,51.4585,0.003304,B02512
02/03/2020 17:51,51.4585,0.003304,B02512
02/03/2020 17:52,51.4585,0.003304,B02512
02/03/2020 17:52,51.4585,0.003304,B02512
02/03/2020 17:53,51.4585,0.003304,B02512
02/03/2020 17:54,51.4585,0.003304,B02512
02/03/2020 17:54,51.4585,0.003304,B02512
02/03/2020 17:55,51.4585,0.003304,B02512
02/03/2020 17:55,51.4585,0.003304,B02512
02/03/2020 17:56,51.4585,0.003304,B02512
02/03/2020 17:57,51.458736,0.003846,B02512
