id,duration,journey_id,updated_at,,,created_at,,,,,,start_longitude,start_latitude,end_longitude,end_latitude,trip_dist,,,,,,,
15914,1800,617,09/03/2020 18:46,,,09/03/2020 18:46,,,,,,-0.109636,51.520216,-0.109636,51.520216,1217.716526,,,,,,,
15944,840,618,09/03/2020 19:01,,,09/03/2020 19:01,,,,,,-0.129833,51.516526,-0.129833,51.516526,1217.716526,,,,,,,
15948,1740,619,09/03/2020 19:05,,,09/03/2020 19:05,,,,,,-0.085642,51.506271,-0.114749,51.462807,0,,,,,,,
16006,720,620,09/03/2020 19:40,,,09/03/2020 19:40,,,,,,-0.167043,51.492777,-0.167043,51.492777,2918.329867,,,,,,,
16019,2820,621,09/03/2020 21:54,,,09/03/2020 21:54,,,,,,-0.107009,51.533468,-0.107009,51.533468,0,,,,,,,
16020,1080,622,09/03/2020 23:43,,,09/03/2020 23:43,,,,,,-0.139996,51.536277,-0.128204,51.577553,3703.676124,,,,,,,
16083,4740,623,10/03/2020 01:04,,,10/03/2020 01:04,,,,,,-0.06718,51.514968,-0.06718,51.514968,0,,,,,,,
16084,540,624,10/03/2020 01:51,,,10/03/2020 01:51,,,,,,-0.060332,51.414252,-0.060332,51.414252,1232.455692,,,,,,,
16085,1020,625,10/03/2020 07:44,,,10/03/2020 07:44,,,,,,0.343499,51.634216,0.343499,51.634216,1368.741145,,,,,,,
16086,720,626,10/03/2020 07:55,,,10/03/2020 07:55,,,,,,0.038722,51.542905,0.008989,51.537846,0,,,,,,,
16092,4440,627,10/03/2020 07:59,,,10/03/2020 07:59,,,,,,-0.094288,51.566622,-0.094288,51.566622,0,,,,,,,
16104,1680,628,10/03/2020 08:09,,,10/03/2020 08:09,,,,,,-0.170737,51.46676,-0.170737,51.46676,1829.366014,,,,,,,
16114,3900,629,10/03/2020 08:22,,,10/03/2020 08:22,,,,,,-0.003798,51.542566,-0.003798,51.542566,0,,,,,,,
16122,1860,630,10/03/2020 08:41,,,10/03/2020 08:41,,,,,,0.068976,51.475175,0.068976,51.475175,419.8341762,,,,,,,
16123,1260,631,10/03/2020 08:42,,,10/03/2020 08:42,,,,,,-0.237993,51.535413,-0.237993,51.535413,5846.965465,,,,,,,
16124,1380,632,10/03/2020 08:46,,,10/03/2020 08:46,,,,,,-0.169455,51.477331,-0.169455,51.477331,1777.419755,,,,,,,
16125,3300,633,10/03/2020 08:48,,,10/03/2020 08:48,,,,,,-0.07742,51.529063,-0.07742,51.529063,0,,,,,,,
16126,2280,634,10/03/2020 08:55,,,10/03/2020 08:55,,,,,,-0.117302,51.461798,-0.117302,51.4618,0,,,,,,,
16156,1320,635,10/03/2020 09:23,,,10/03/2020 09:23,,,,,,-0.083031,51.531006,-0.083031,51.531006,2155.302401,,,,,,,
16162,660,636,10/03/2020 09:55,,,10/03/2020 09:55,,,,,,-0.09019,51.524421,-0.09019,51.524421,2352.299605,,,,,,,
16163,600,637,10/03/2020 10:21,,,10/03/2020 10:21,,,,,,-0.22447,51.507279,-0.22447,51.507279,2633.424081,,,,,,,
16164,600,638,10/03/2020 10:24,,,10/03/2020 10:24,,,,,,-0.231737,51.491236,-0.231737,51.491236,2182.946733,,,,,,,
16165,840,639,10/03/2020 10:50,,,10/03/2020 10:50,,,,,,-0.006732,51.454902,-0.006732,51.454902,2151.225975,,,,,,,
16166,900,640,10/03/2020 11:09,,,10/03/2020 11:09,,,,,,-0.240307,51.494731,-0.093657,51.490383,2860.881406,,,,,,,
16190,900,641,10/03/2020 11:21,,,10/03/2020 11:21,,,,,,-0.223392,51.492272,-0.223392,51.492272,1498.750761,,,,,,,
16220,1200,642,10/03/2020 11:54,,,10/03/2020 11:54,,,,,,-0.108875,51.343937,-0.108875,51.343937,3372.382656,,,,,,,
16229,660,643,10/03/2020 12:00,,,10/03/2020 12:00,,,,,,-0.099745,51.515696,-0.099745,51.515696,2208.819633,,,,,,,
16234,1440,644,10/03/2020 12:16,,,10/03/2020 12:16,,,,,,-0.004258,51.536623,-0.004258,51.536623,1217.716526,,,,,,,
16241,660,645,10/03/2020 12:32,,,10/03/2020 12:32,,,,,,-0.128114,51.578468,-0.116331,51.556187,1393.00714,,,,,,,
16354,120,646,10/03/2020 13:21,,,10/03/2020 13:21,,,,,,-0.098952,51.523762,-0.098952,51.523762,342.0790639,,,,,,,
16389,3480,647,10/03/2020 13:34,,,10/03/2020 13:34,,,,,,-0.182138,51.600358,-0.182138,51.600358,1347.657955,,,,,,,
16399,3960,648,10/03/2020 13:43,,,10/03/2020 13:43,,,,,,-0.093657,51.490384,-0.093657,51.490383,2103.367066,,,,,,,
16411,3660,649,10/03/2020 13:58,,,10/03/2020 13:58,,,,,,-0.103469,51.51625,-0.103469,51.51625,1567.827771,,,,,,,
16412,5220,650,10/03/2020 14:02,,,10/03/2020 14:02,,,,,,-0.205859,51.461035,-0.205859,51.461035,2492.548463,,,,,,,
16413,1080,651,10/03/2020 14:03,,,10/03/2020 14:03,,,,,,-0.205872,51.461059,-0.205872,51.461059,3631.014567,,,,,,,
16414,840,652,10/03/2020 14:03,,,10/03/2020 14:03,,,,,,-0.205863,51.461077,-0.205863,51.461077,1982.40135,,,,,,,
16415,540,653,10/03/2020 14:04,,,10/03/2020 14:04,,,,,,-0.205871,51.46119,-0.205871,51.46119,1829.366014,,,,,,,
16416,1380,654,10/03/2020 14:04,,,10/03/2020 14:04,,,,,,-0.205849,51.461129,-0.205849,51.461129,1368.741145,,,,,,,
16417,540,655,10/03/2020 14:06,,,10/03/2020 14:06,,,,,,-0.206505,51.461116,-0.206505,51.461116,1498.750761,,,,,,,
16418,720,656,10/03/2020 14:06,,,10/03/2020 14:06,,,,,,-0.206658,51.461044,-0.206658,51.461044,2356.724877,,,,,,,
16419,2400,657,10/03/2020 15:12,,,10/03/2020 15:12,,,,,,-0.056424,51.424106,-0.056424,51.424106,342.0790639,,,,,,,
16420,780,658,10/03/2020 15:26,,,10/03/2020 15:26,,,,,,-0.08416,51.531061,-0.08416,51.531061,1567.827771,,,,,,,
16421,4980,659,10/03/2020 15:39,,,10/03/2020 15:39,,,,,,-0.488628,51.471726,-0.488628,51.471726,2091.227707,,,,,,,
16422,2160,660,10/03/2020 15:39,,,10/03/2020 15:39,,,,,,-0.10019,51.504831,-0.100284,51.50499,1829.366014,,,,,,,
16436,1680,661,10/03/2020 15:49,,,10/03/2020 15:49,,,,,,-0.079297,51.48849,-0.079297,51.48849,0,,,,,,,
16438,5460,662,10/03/2020 15:59,,,10/03/2020 15:59,,,,,,-0.093277,51.522793,-0.093277,51.522793,342.0790639,,,,,,,
16439,540,663,10/03/2020 16:47,,,10/03/2020 16:47,,,,,,-0.100409,51.504814,-0.100409,51.504814,1626.971757,,,,,,,
16440,3540,664,10/03/2020 16:47,,,10/03/2020 16:47,,,,,,-0.100409,51.504814,-0.100409,51.504814,809.9764314,,,,,,,
16442,1200,665,10/03/2020 16:48,,,10/03/2020 16:48,,,,,,-0.100409,51.504814,-0.100409,51.504814,3092.977316,,,,,,,
16443,1260,666,10/03/2020 16:49,,,10/03/2020 16:49,,,,,,-0.100409,51.504814,-0.100409,51.504814,3934.617724,,,,,,,
16444,4920,667,10/03/2020 16:49,,,10/03/2020 16:49,,,,,,-0.100409,51.504814,-0.100409,51.504814,2492.548463,,,,,,,
16445,1380,668,10/03/2020 16:50,,,10/03/2020 16:50,,,,,,-0.100409,51.504814,-0.100409,51.504814,0,,,,,,,
16446,480,669,10/03/2020 16:50,,,10/03/2020 16:50,,,,,,-0.100409,51.504814,-0.100409,51.504814,1393.00714,,,,,,,
16447,1080,670,10/03/2020 16:50,,,10/03/2020 16:50,,,,,,-0.100409,51.504814,-0.100409,51.504814,1217.716526,,,,,,,
16448,420,671,10/03/2020 16:51,,,10/03/2020 16:51,,,,,,-0.100409,51.504814,-0.100409,51.504814,1089.057814,,,,,,,
16450,2280,672,10/03/2020 16:52,,,10/03/2020 16:52,,,,,,-0.100095,51.522412,-0.100095,51.522412,0,,,,,,,
16451,3060,673,10/03/2020 17:01,,,10/03/2020 17:01,,,,,,-0.143173,51.595113,-0.143173,51.595113,1217.716526,,,,,,,
16452,540,674,10/03/2020 17:04,,,10/03/2020 17:04,,,,,,-0.141557,51.540024,-0.141557,51.540024,1274.873793,,,,,,,
16453,1440,675,10/03/2020 17:05,,,10/03/2020 17:05,,,,,,-0.188664,51.389001,-0.188664,51.389001,342.0790639,,,,,,,
16454,900,676,10/03/2020 17:52,,,10/03/2020 17:52,,,,,,-0.117128,51.512828,-0.117128,51.512828,873.4714024,,,,,,,
16455,2280,677,10/03/2020 17:53,,,10/03/2020 17:53,,,,,,-0.16268,51.497995,-0.16268,51.497995,0,,,,,,,
16456,1260,678,10/03/2020 17:55,,,10/03/2020 17:55,,,,,,-0.219299,51.504315,-0.219299,51.504315,1217.716526,,,,,,,
16457,840,679,10/03/2020 18:01,,,10/03/2020 18:01,,,,,,-0.21406,51.460307,-0.21406,51.460307,1368.741145,,,,,,,
16458,2100,680,10/03/2020 18:08,,,10/03/2020 18:08,,,,,,-0.08755,51.505211,-0.143846,51.463165,0,,,,,,,
16459,1260,681,10/03/2020 18:09,,,10/03/2020 18:09,,,,,,-0.4111,51.703056,-0.4111,51.703056,3861.707342,,,,,,,
16478,3000,682,10/03/2020 18:22,,,10/03/2020 18:22,,,,,,-0.416052,51.463751,-0.416052,51.463751,0,,,,,,,
16480,1260,683,10/03/2020 18:30,,,10/03/2020 18:30,,,,,,-0.111173,51.528003,-0.111173,51.528003,4440.820651,,,,,,,
16481,900,684,10/03/2020 18:32,,,10/03/2020 18:32,,,,,,-0.099154,51.523949,-0.099154,51.523949,3074.195485,,,,,,,
16504,1200,685,10/03/2020 18:43,,,10/03/2020 18:43,,,,,,-0.106682,51.619768,-0.106682,51.619768,2492.548463,,,,,,,
16519,780,686,10/03/2020 18:50,,,10/03/2020 18:50,,,,,,-0.083913,51.504131,-0.083913,51.504131,342.0790639,,,,,,,
16531,1260,687,10/03/2020 18:56,,,10/03/2020 18:56,,,,,,-0.129802,51.516584,-0.129802,51.516584,4116.861696,,,,,,,
16606,4380,688,10/03/2020 20:03,,,10/03/2020 20:03,,,,,,-0.109423,51.343954,-0.109423,51.343954,2103.367066,,,,,,,
16607,2460,689,10/03/2020 20:06,,,10/03/2020 20:06,,,,,,-0.032395,51.532391,-0.032395,51.532391,342.0790639,,,,,,,
16612,1020,690,10/03/2020 20:28,,,10/03/2020 20:28,,,,,,-0.115758,51.506277,-0.115758,51.506277,0,,,,,,,
16613,3300,691,10/03/2020 20:50,,,10/03/2020 20:50,,,,,,-0.473872,51.454357,-0.473872,51.454357,0,,,,,,,
16614,1380,692,10/03/2020 23:11,,,10/03/2020 23:11,,,,,,-0.194907,51.569307,-0.194907,51.569307,809.9764314,,,,,,,
16615,1680,693,10/03/2020 23:26,,,10/03/2020 23:26,,,,,,-0.126644,51.333991,-0.126644,51.333991,0,,,,,,,
16616,540,694,11/03/2020 00:55,,,11/03/2020 00:55,,,,,,-0.116513,51.53641,-0.116513,51.53641,1670.623946,,,,,,,
16617,420,695,11/03/2020 00:58,,,11/03/2020 00:58,,,,,,-0.116717,51.536245,-0.116717,51.536245,1261.004754,,,,,,,
16618,480,696,11/03/2020 05:23,,,11/03/2020 05:23,,,,,,-0.01908,51.433198,-0.01908,51.433198,1089.057814,,,,,,,
16619,1440,697,11/03/2020 06:45,,,11/03/2020 06:45,,,,,,-0.380381,51.498839,-0.380381,51.498839,1746.726826,,,,,,,
16620,1860,698,11/03/2020 07:23,,,11/03/2020 07:23,,,,,,-0.380381,51.498839,-0.380381,51.498839,0,,,,,,,
16621,720,699,11/03/2020 07:32,,,11/03/2020 07:32,,,,,,0.084635,51.594589,0.084635,51.594589,1329.105606,,,,,,,
16622,3120,700,11/03/2020 07:34,,,11/03/2020 07:34,,,,,,-0.181516,51.599735,-0.181516,51.599735,0,,,,,,,
16623,1080,701,11/03/2020 07:44,,,11/03/2020 07:44,,,,,,-0.132214,51.4618,-0.132214,51.4618,2817.84215,,,,,,,
16624,3960,702,11/03/2020 07:49,,,11/03/2020 07:49,,,,,,-0.182936,51.474174,-0.060895,51.518173,342.0790639,,,,,,,
16630,840,703,11/03/2020 07:54,,,11/03/2020 07:54,,,,,,0.343288,51.63413,0.343288,51.63413,2628.500257,,,,,,,
16633,2220,704,11/03/2020 07:55,,,11/03/2020 07:55,,,,,,0.038736,51.542912,0.009713,51.537243,1028.32452,,,,,,,
16636,1680,705,11/03/2020 07:56,,,11/03/2020 07:56,,,,,,-0.420853,51.522472,-0.420853,51.522472,0,,,,,,,
16672,1080,706,11/03/2020 08:06,,,11/03/2020 08:06,,,,,,-0.094345,51.566593,-0.094345,51.566593,2182.946733,,,,,,,
16680,1320,707,11/03/2020 08:07,,,11/03/2020 08:07,,,,,,-0.170876,51.466536,-0.170876,51.466536,0,,,,,,,
16685,1380,708,11/03/2020 08:09,,,11/03/2020 08:09,,,,,,-0.338293,51.494316,-0.338293,51.494316,0,,,,,,,
16759,1260,709,11/03/2020 08:36,,,11/03/2020 08:36,,,,,,-0.117288,51.461795,-0.087536,51.505386,1746.726826,,,,,,,
16773,3480,710,11/03/2020 08:40,,,11/03/2020 08:40,,,,,,-0.237809,51.535332,-0.237809,51.535332,1347.657955,,,,,,,
16783,1740,711,11/03/2020 08:46,,,11/03/2020 08:46,,,,,,-0.169206,51.477125,-0.169206,51.477125,1526.971221,,,,,,,
16786,1200,712,11/03/2020 08:51,,,11/03/2020 08:51,,,,,,-0.077351,51.528986,-0.077351,51.528986,0,,,,,,,
16832,4140,713,11/03/2020 09:25,,,11/03/2020 09:25,,,,,,0.033204,51.54682,0.025513,51.546524,419.8341762,,,,,,,
16846,2100,714,11/03/2020 09:31,,,11/03/2020 09:31,,,,,,-0.121834,51.462811,-0.121834,51.462811,0,,,,,,,
16877,2460,715,11/03/2020 10:06,,,11/03/2020 10:06,,,,,,-0.144652,51.398208,-0.144652,51.398208,342.0790639,,,,,,,
16878,840,716,11/03/2020 10:07,,,11/03/2020 10:07,,,,,,0.504923,51.388279,0.504923,51.388279,1662.071439,,,,,,,
16880,2280,717,11/03/2020 10:11,,,11/03/2020 10:11,,,,,,-0.171427,51.469559,-0.171427,51.469559,1028.32452,,,,,,,
16894,480,718,11/03/2020 10:35,,,11/03/2020 10:35,,,,,,-0.479093,51.547409,-0.479093,51.547409,1393.00714,,,,,,,
16912,420,719,11/03/2020 11:15,,,11/03/2020 11:15,,,,,,-0.060258,51.414292,-0.060258,51.414292,1089.057814,,,,,,,
16916,1980,720,11/03/2020 11:31,,,11/03/2020 11:31,,,,,,-0.099947,51.51639,-0.099947,51.51639,342.0790639,,,,,,,
16920,1680,721,11/03/2020 11:35,,,11/03/2020 11:35,,,,,,-0.083219,51.530986,-0.083219,51.530986,1829.366014,,,,,,,
16927,4320,722,11/03/2020 12:19,,,11/03/2020 12:19,,,,,,-0.082422,51.491834,-0.082422,51.491834,0,,,,,,,
16928,3780,723,11/03/2020 12:37,,,11/03/2020 12:37,,,,,,-0.321268,51.578006,-0.320578,51.578121,0,,,,,,,
16942,1680,724,11/03/2020 12:48,,,11/03/2020 12:48,,,,,,-0.23281,51.492105,-0.23281,51.492105,2492.548463,,,,,,,
16961,2760,725,11/03/2020 12:59,,,11/03/2020 12:59,,,,,,-0.102192,51.522942,-0.102192,51.522942,2492.548463,,,,,,,
16968,2220,726,11/03/2020 13:07,,,11/03/2020 13:07,,,,,,-0.130092,51.516226,-0.130092,51.516226,2140.704744,,,,,,,
16985,300,727,11/03/2020 13:26,,,11/03/2020 13:26,,,,,,-0.008156,51.544208,-0.008156,51.544208,794.9956403,,,,,,,
16988,2520,728,11/03/2020 13:30,,,11/03/2020 13:30,,,,,,-0.329755,51.445474,-0.329755,51.445474,0,,,,,,,
17003,71400,729,11/03/2020 13:53,,,11/03/2020 13:53,,,,,,-0.103545,51.513633,-0.103545,51.513633,2151.225975,,,,,,,
17004,600,730,11/03/2020 14:11,,,11/03/2020 14:11,,,,,,-0.321268,51.578005,-0.320841,51.601547,2208.819633,,,,,,,
17010,1860,731,11/03/2020 14:14,,,11/03/2020 14:14,,,,,,-0.123464,51.530188,-0.123464,51.530188,1217.716526,,,,,,,
17031,1920,732,11/03/2020 14:24,,,11/03/2020 14:24,,,,,,-0.107532,51.599651,-0.107532,51.599651,342.0790639,,,,,,,
17037,1320,733,11/03/2020 14:27,,,11/03/2020 14:27,,,,,,-0.100405,51.504996,-0.100405,51.504996,1829.366014,,,,,,,
17077,3060,734,11/03/2020 14:48,,,11/03/2020 14:48,,,,,,-0.237772,51.535362,-0.237772,51.535362,0,,,,,,,
17080,480,735,11/03/2020 14:49,,,11/03/2020 14:49,,,,,,-0.019451,51.456651,-0.019451,51.456651,1028.32452,,,,,,,
17082,660,736,11/03/2020 15:24,,,11/03/2020 15:24,,,,,,-0.036895,51.46582,-0.036895,51.46582,2249.04117,,,,,,,
17083,4380,737,11/03/2020 15:34,,,11/03/2020 15:34,,,,,,-0.422626,51.446231,-0.422626,51.446231,2103.367066,,,,,,,
17084,3960,738,11/03/2020 15:34,,,11/03/2020 15:34,,,,,,-0.311444,51.594118,-0.321252,51.578007,0,,,,,,,
17089,1680,739,11/03/2020 15:36,,,11/03/2020 15:36,,,,,,-0.172736,51.494292,-0.172736,51.494292,0,,,,,,,
17126,1680,740,11/03/2020 16:00,,,11/03/2020 16:00,,,,,,0.068875,51.475157,0.068875,51.475157,4771.63011,,,,,,,
17128,4620,741,11/03/2020 16:02,,,11/03/2020 16:02,,,,,,-0.109915,51.3436,-0.109915,51.3436,1829.366014,,,,,,,
17141,540,742,11/03/2020 16:18,,,11/03/2020 16:18,,,,,,-0.105997,51.53289,-0.105997,51.53289,1622.28701,,,,,,,
17166,1680,743,11/03/2020 16:59,,,11/03/2020 16:59,,,,,,-0.128272,51.511419,-0.128272,51.511419,0,,,,,,,
17167,1140,744,11/03/2020 17:02,,,11/03/2020 17:02,,,,,,-0.218381,51.461121,-0.218381,51.461121,4870.470628,,,,,,,
17168,540,745,11/03/2020 17:14,,,11/03/2020 17:14,,,,,,-0.10268,51.511803,-0.10268,51.511803,1217.716526,,,,,,,
17169,1260,746,11/03/2020 17:28,,,11/03/2020 17:28,,,,,,-0.234879,51.536498,-0.234879,51.536498,5256.735669,,,,,,,
17170,1380,747,11/03/2020 17:53,,,11/03/2020 17:53,,,,,,-0.167253,51.493375,-0.167253,51.493375,2918.329867,,,,,,,
17171,4500,748,11/03/2020 18:10,,,11/03/2020 18:10,,,,,,-0.323873,51.448471,-0.323873,51.448471,1829.366014,,,,,,,
17172,840,749,11/03/2020 18:25,,,11/03/2020 18:25,,,,,,-0.078836,51.520369,-0.078836,51.520369,1368.741145,,,,,,,
17173,1080,750,11/03/2020 18:26,,,11/03/2020 18:26,,,,,,-0.118715,51.520005,-0.118715,51.520005,1368.741145,,,,,,,
17174,2580,751,11/03/2020 18:59,,,11/03/2020 18:59,,,,,,0.01508,51.443262,0.01508,51.443262,0,,,,,,,
17175,2400,752,11/03/2020 19:03,,,11/03/2020 19:03,,,,,,-0.077604,51.529069,-0.077604,51.529069,342.0790639,,,,,,,
17176,1200,753,11/03/2020 19:05,,,11/03/2020 19:05,,,,,,-0.115881,51.506287,-0.115881,51.506287,1217.716526,,,,,,,
17177,1080,754,11/03/2020 19:28,,,11/03/2020 19:28,,,,,,-0.104592,51.51499,-0.104592,51.51499,3372.382656,,,,,,,
17178,1680,755,11/03/2020 20:10,,,11/03/2020 20:10,,,,,,-0.093921,51.376261,-0.161894,51.405613,0,,,,,,,
17180,540,756,11/03/2020 20:11,,,11/03/2020 20:11,,,,,,-0.223732,51.509394,-0.223732,51.509394,1982.40135,,,,,,,
17197,240,757,11/03/2020 20:26,,,11/03/2020 20:26,,,,,,0.000442,51.437785,0.000442,51.437785,834.9431793,,,,,,,
17225,2160,758,11/03/2020 20:58,,,11/03/2020 20:58,,,,,,-0.900062,52.214973,-0.900938,52.236149,2140.704744,,,,,,,
17434,3300,759,12/03/2020 05:27,,,12/03/2020 05:27,,,,,,-0.035223,51.492192,-0.035223,51.492192,0,,,,,,,
17435,1320,760,12/03/2020 05:45,,,12/03/2020 05:45,,,,,,-0.06905,51.413563,-0.06905,51.413563,2021.6542,,,,,,,
17436,3000,761,12/03/2020 07:38,,,12/03/2020 07:38,,,,,,0.343481,51.634243,0.343481,51.634243,1217.716526,,,,,,,
17437,1080,762,12/03/2020 07:42,,,12/03/2020 07:42,,,,,,-0.473702,51.454214,-0.473702,51.454214,2477.562494,,,,,,,
17438,2160,763,12/03/2020 07:53,,,12/03/2020 07:53,,,,,,-0.182935,51.474184,-0.07198,51.51524,0,,,,,,,
17440,4200,764,12/03/2020 07:54,,,12/03/2020 07:54,,,,,,-0.169306,51.477161,-0.169306,51.477161,0,,,,,,,
17443,1140,765,12/03/2020 07:55,,,12/03/2020 07:55,,,,,,-0.420841,51.5225,-0.420841,51.5225,3503.272477,,,,,,,
17446,2820,766,12/03/2020 07:56,,,12/03/2020 07:56,,,,,,0.03867,51.542906,0.006053,51.533901,0,,,,,,,
17468,1260,767,12/03/2020 08:02,,,12/03/2020 08:02,,,,,,-0.006657,51.454847,-0.006657,51.454847,4870.470628,,,,,,,
17496,600,768,12/03/2020 08:11,,,12/03/2020 08:11,,,,,,0.068962,51.475169,0.068962,51.475169,1555.115101,,,,,,,
17501,1440,769,12/03/2020 08:12,,,12/03/2020 08:12,,,,,,-0.169943,51.465976,-0.169943,51.465976,4136.133639,,,,,,,
17513,1680,770,12/03/2020 08:16,,,12/03/2020 08:16,,,,,,-0.094186,51.566611,-0.094186,51.566611,1210.35777,,,,,,,
17569,1740,771,12/03/2020 08:33,,,12/03/2020 08:33,,,,,,-0.117373,51.46193,-0.087645,51.505051,3503.272477,,,,,,,
17675,2820,772,12/03/2020 09:34,,,12/03/2020 09:34,,,,,,-0.181427,51.599651,-0.181427,51.599651,0,,,,,,,
17689,720,773,12/03/2020 10:01,,,12/03/2020 10:01,,,,,,-0.121791,51.462843,-0.121791,51.462843,1844.089872,,,,,,,
17700,2520,774,12/03/2020 10:39,,,12/03/2020 10:39,,,,,,-0.013249,51.449566,-0.013249,51.449566,0,,,,,,,
17701,900,775,12/03/2020 10:52,,,12/03/2020 10:52,,,,,,-0.171671,51.469581,-0.171671,51.469581,1368.741145,,,,,,,
17702,660,776,12/03/2020 11:36,,,12/03/2020 11:36,,,,,,-0.100137,51.515769,-0.100137,51.515769,1626.971757,,,,,,,
17703,2460,777,12/03/2020 11:44,,,12/03/2020 11:44,,,,,,-0.004267,51.536628,-0.004267,51.536628,0,,,,,,,
17704,360,778,12/03/2020 13:10,,,12/03/2020 13:10,,,,,,-0.133618,51.516172,-0.133618,51.516172,1498.750761,,,,,,,
17705,1320,779,12/03/2020 14:13,,,12/03/2020 14:13,,,,,,-0.330218,51.44555,-0.330218,51.44555,0,,,,,,,
17706,1860,780,12/03/2020 15:14,,,12/03/2020 15:14,,,,,,-0.144811,51.399818,-0.144811,51.399818,1670.623946,,,,,,,
17707,1020,781,12/03/2020 16:01,,,12/03/2020 16:01,,,,,,-0.076823,51.535808,-0.076823,51.535808,1971.468992,,,,,,,
17708,1140,782,12/03/2020 16:07,,,12/03/2020 16:07,,,,,,-0.100845,51.521805,-0.100845,51.521805,2881.715243,,,,,,,
17709,1080,783,12/03/2020 16:12,,,12/03/2020 16:12,,,,,,-0.330211,51.445575,-0.330211,51.445575,1368.741145,,,,,,,
17710,2160,784,12/03/2020 16:12,,,12/03/2020 16:12,,,,,,-0.107544,51.599676,-0.107544,51.599676,3904.990202,,,,,,,
17711,120,785,12/03/2020 16:12,,,12/03/2020 16:12,,,,,,-0.194523,51.572006,-0.194523,51.572006,342.0790639,,,,,,,
17712,2400,786,12/03/2020 16:34,,,12/03/2020 16:34,,,,,,-0.218376,51.46113,-0.218376,51.46113,342.0790639,,,,,,,
17713,900,787,12/03/2020 16:39,,,12/03/2020 16:39,,,,,,-0.109403,51.343976,-0.109403,51.343976,2517.233577,,,,,,,
17714,3540,788,12/03/2020 16:55,,,12/03/2020 16:55,,,,,,-0.308277,51.456918,-0.308277,51.456918,2477.562494,,,,,,,
17715,1140,789,12/03/2020 17:00,,,12/03/2020 17:00,,,,,,-0.422558,51.446224,-0.422558,51.446224,1368.741145,,,,,,,
17716,1680,790,12/03/2020 17:15,,,12/03/2020 17:15,,,,,,-0.089731,51.623385,-0.089731,51.623385,2492.548463,,,,,,,
17717,3480,791,12/03/2020 17:19,,,12/03/2020 17:19,,,,,,-0.121888,51.462825,-0.121888,51.462825,0,,,,,,,
17718,1320,792,12/03/2020 17:31,,,12/03/2020 17:31,,,,,,-0.166582,51.493613,-0.166582,51.493613,1555.115101,,,,,,,
17719,1380,793,12/03/2020 18:19,,,12/03/2020 18:19,,,,,,-0.129741,51.516609,-0.129741,51.516609,1583.120518,,,,,,,
17720,7080,794,12/03/2020 18:30,,,12/03/2020 18:30,,,,,,-0.237827,51.535399,-0.237827,51.535399,132.7924149,,,,,,,
17721,6060,795,12/03/2020 19:05,,,12/03/2020 19:05,,,,,,-0.099093,51.52388,-0.099093,51.52388,0,,,,,,,
17722,1200,796,12/03/2020 19:35,,,12/03/2020 19:35,,,,,,-0.047145,51.512368,-0.047145,51.512368,1217.716526,,,,,,,
17723,840,797,12/03/2020 19:52,,,12/03/2020 19:52,,,,,,-0.896189,52.217542,-0.896864,52.225182,0,,,,,,,
17861,900,798,12/03/2020 21:18,,,12/03/2020 21:18,,,,,,-0.113533,51.503364,-0.113533,51.503364,1498.750761,,,,,,,
17865,7080,799,12/03/2020 21:23,,,12/03/2020 21:23,,,,,,-0.013152,51.449541,-0.013152,51.449541,1982.40135,,,,,,,
17866,1020,800,12/03/2020 21:23,,,12/03/2020 21:23,,,,,,-0.193264,51.492027,-0.193264,51.492027,2182.946733,,,,,,,
17868,1920,801,12/03/2020 21:25,,,12/03/2020 21:25,,,,,,-0.171371,51.469493,-0.171371,51.469493,342.0790639,,,,,,,
17922,1140,802,12/03/2020 21:58,,,12/03/2020 21:58,,,,,,-0.017886,51.433027,-0.017886,51.433027,3481.961473,,,,,,,
17950,1080,803,12/03/2020 22:36,,,12/03/2020 22:36,,,,,,-0.033791,51.431035,-0.033791,51.431035,1368.741145,,,,,,,
18019,6300,804,12/03/2020 23:40,,,12/03/2020 23:40,,,,,,-0.129867,51.42368,-0.129867,51.42368,1746.726826,,,,,,,
18021,480,805,13/03/2020 07:50,,,13/03/2020 07:50,,,,,,0.343396,51.63416,0.343396,51.63416,1829.366014,,,,,,,
18022,1020,806,13/03/2020 08:20,,,13/03/2020 08:20,,,,,,-0.09462,51.566862,-0.09462,51.566862,3703.676124,,,,,,,
18023,2100,807,13/03/2020 08:25,,,13/03/2020 08:25,,,,,,-0.063345,51.54056,-0.063345,51.54056,0,,,,,,,
18024,8520,808,13/03/2020 09:05,,,13/03/2020 09:05,,,,,,-0.330196,51.44553,-0.330196,51.44553,1982.40135,,,,,,,
18025,4740,809,13/03/2020 09:29,,,13/03/2020 09:29,,,,,,-0.121838,51.462817,-0.121838,51.462817,0,,,,,,,
18026,1200,810,13/03/2020 09:55,,,13/03/2020 09:55,,,,,,-0.231789,51.491258,-0.231789,51.491258,0,,,,,,,
18027,1380,811,13/03/2020 10:14,,,13/03/2020 10:14,,,,,,-0.17166,51.469538,-0.17166,51.469538,2918.329867,,,,,,,
18028,2340,812,13/03/2020 11:15,,,13/03/2020 11:15,,,,,,-0.144803,51.399865,-0.144803,51.399865,342.0790639,,,,,,,
18029,1320,813,13/03/2020 11:55,,,13/03/2020 11:55,,,,,,0.068949,51.475165,0.068949,51.475165,1217.716526,,,,,,,
